Date,Ligne,Type de perturbation,Api disruption id
2024-07-07 04:00:00,M14,OK,
2024-07-07 04:00:00,LC,OK,
2024-07-07 04:02:00,M14,OK,
2024-07-07 04:02:00,LC,OK,
2024-07-07 04:02:00,LD,OK,
2024-07-07 04:04:00,M14,OK,
2024-07-07 04:04:00,LC,OK,
2024-07-07 04:04:00,LD,OK,
2024-07-07 04:06:00,M14,OK,
2024-07-07 04:06:00,LC,OK,
2024-07-07 04:06:00,LD,OK,
2024-07-07 04:08:00,M14,OK,
2024-07-07 04:08:00,LC,OK,
2024-07-07 04:08:00,LD,OK,
2024-07-07 04:10:00,M14,OK,
2024-07-07 04:10:00,LC,OK,
2024-07-07 04:10:00,LD,OK,
2024-07-07 04:12:00,M14,OK,
2024-07-07 04:12:00,LC,OK,
2024-07-07 04:12:00,LD,OK,
2024-07-07 04:14:00,M14,OK,
2024-07-07 04:14:00,LC,OK,
2024-07-07 04:14:00,LD,OK,
2024-07-07 04:16:00,M14,OK,
2024-07-07 04:16:00,LC,OK,
2024-07-07 04:16:00,LD,OK,
2024-07-07 04:18:00,M14,OK,
2024-07-07 04:18:00,LC,OK,
2024-07-07 04:18:00,LD,OK,
2024-07-07 04:20:00,M14,OK,
2024-07-07 04:20:00,LC,OK,
2024-07-07 04:20:00,LD,OK,
2024-07-07 04:22:00,M14,OK,
2024-07-07 04:22:00,LC,OK,
2024-07-07 04:22:00,LD,OK,
2024-07-07 04:22:00,LJ,PB,de1946f4-3ba0-11ef-9151-0a58a9feac02
2024-07-07 04:24:00,M14,OK,
2024-07-07 04:24:00,LC,OK,
2024-07-07 04:24:00,LD,OK,
2024-07-07 04:24:00,LJ,PB,de1946f4-3ba0-11ef-9151-0a58a9feac02
2024-07-07 04:26:00,M14,OK,
2024-07-07 04:26:00,LC,OK,
2024-07-07 04:26:00,LD,OK,
2024-07-07 04:26:00,LJ,PB,de1946f4-3ba0-11ef-9151-0a58a9feac02
2024-07-07 04:28:00,M14,OK,
2024-07-07 04:28:00,LC,OK,
2024-07-07 04:28:00,LD,OK,
2024-07-07 04:28:00,LJ,PB,de1946f4-3ba0-11ef-9151-0a58a9feac02
2024-07-07 04:30:00,M14,OK,
2024-07-07 04:30:00,LC,OK,
2024-07-07 04:30:00,LD,OK,
2024-07-07 04:30:00,LJ,PB,de1946f4-3ba0-11ef-9151-0a58a9feac02
