Date,Ligne,Type de perturbation,Api disruption id
2024-05-28 04:00:00,M1,OK,
2024-05-28 04:00:00,M2,OK,
2024-05-28 04:00:00,M6,OK,
2024-05-28 04:00:00,M9,OK,
2024-05-28 04:00:00,M14,TX,a6a49926-17b0-11ef-96a1-0a58a9feac02
2024-05-28 04:00:00,LA,OK,
2024-05-28 04:00:00,LB,OK,
2024-05-28 04:00:00,LC,OK,
2024-05-28 04:00:00,LD,OK,
2024-05-28 04:00:00,LE,OK,
2024-05-28 04:00:00,LH,OK,
2024-05-28 04:00:00,LJ,OK,
2024-05-28 04:00:00,LL,OK,
2024-05-28 04:00:00,LN,OK,
2024-05-28 04:00:00,LP,OK,
2024-05-28 04:00:00,LR,OK,
2024-05-28 04:02:00,M1,OK,
2024-05-28 04:02:00,M2,OK,
2024-05-28 04:02:00,M6,OK,
2024-05-28 04:02:00,M9,OK,
2024-05-28 04:02:00,M14,TX,a6a49926-17b0-11ef-96a1-0a58a9feac02
2024-05-28 04:02:00,LA,OK,
2024-05-28 04:02:00,LB,OK,
2024-05-28 04:02:00,LC,OK,
2024-05-28 04:02:00,LD,OK,
2024-05-28 04:02:00,LE,OK,
2024-05-28 04:02:00,LH,OK,
2024-05-28 04:02:00,LJ,OK,
2024-05-28 04:02:00,LL,OK,
2024-05-28 04:02:00,LN,OK,
2024-05-28 04:02:00,LP,OK,
2024-05-28 04:02:00,LR,OK,
2024-05-28 04:04:00,M1,OK,
2024-05-28 04:04:00,M2,OK,
2024-05-28 04:04:00,M6,OK,
2024-05-28 04:04:00,M9,OK,
2024-05-28 04:04:00,M14,TX,a6a49926-17b0-11ef-96a1-0a58a9feac02
2024-05-28 04:04:00,LA,OK,
2024-05-28 04:04:00,LB,OK,
2024-05-28 04:04:00,LC,OK,
2024-05-28 04:04:00,LD,OK,
2024-05-28 04:04:00,LE,OK,
2024-05-28 04:04:00,LH,OK,
2024-05-28 04:04:00,LJ,OK,
2024-05-28 04:04:00,LL,OK,
2024-05-28 04:04:00,LN,OK,
2024-05-28 04:04:00,LP,OK,
2024-05-28 04:04:00,LR,OK,
2024-05-28 04:06:00,M1,OK,
2024-05-28 04:06:00,M2,OK,
2024-05-28 04:06:00,M6,OK,
2024-05-28 04:06:00,M9,OK,
2024-05-28 04:06:00,M14,TX,a6a49926-17b0-11ef-96a1-0a58a9feac02
2024-05-28 04:06:00,LA,OK,
2024-05-28 04:06:00,LB,OK,
2024-05-28 04:06:00,LC,OK,
2024-05-28 04:06:00,LD,OK,
2024-05-28 04:06:00,LE,OK,
2024-05-28 04:06:00,LH,OK,
2024-05-28 04:06:00,LJ,OK,
2024-05-28 04:06:00,LL,OK,
2024-05-28 04:06:00,LN,OK,
2024-05-28 04:06:00,LP,OK,
2024-05-28 04:06:00,LR,OK,
2024-05-28 04:08:00,M1,OK,
2024-05-28 04:08:00,M2,OK,
2024-05-28 04:08:00,M6,OK,
2024-05-28 04:08:00,M9,OK,
2024-05-28 04:08:00,M14,TX,a6a49926-17b0-11ef-96a1-0a58a9feac02
2024-05-28 04:08:00,LA,OK,
2024-05-28 04:08:00,LB,OK,
2024-05-28 04:08:00,LC,OK,
2024-05-28 04:08:00,LD,OK,
2024-05-28 04:08:00,LE,OK,
2024-05-28 04:08:00,LH,OK,
2024-05-28 04:08:00,LJ,OK,
2024-05-28 04:08:00,LL,OK,
2024-05-28 04:08:00,LN,OK,
2024-05-28 04:08:00,LP,OK,
2024-05-28 04:08:00,LR,OK,
2024-05-28 04:10:00,M1,OK,
2024-05-28 04:10:00,M2,OK,
