Date,Ligne,Type de perturbation,Api disruption id
2024-12-03 04:00:00,LC,PB,bb870fee-b11c-11ef-b233-0a58a9feac02|6d9b4576-b1ac-11ef-845d-0a58a9feac02
2024-12-03 04:02:00,LC,PB,bb870fee-b11c-11ef-b233-0a58a9feac02|6d9b4576-b1ac-11ef-845d-0a58a9feac02
2024-12-03 04:04:00,LC,PB,bb870fee-b11c-11ef-b233-0a58a9feac02|6d9b4576-b1ac-11ef-845d-0a58a9feac02
2024-12-03 04:04:00,LD,OK,
2024-12-03 04:06:00,LC,PB,bb870fee-b11c-11ef-b233-0a58a9feac02|6d9b4576-b1ac-11ef-845d-0a58a9feac02
2024-12-03 04:06:00,LD,OK,
2024-12-03 04:08:00,LC,PB,bb870fee-b11c-11ef-b233-0a58a9feac02|6d9b4576-b1ac-11ef-845d-0a58a9feac02
2024-12-03 04:08:00,LD,OK,
2024-12-03 04:10:00,LC,PB,bb870fee-b11c-11ef-b233-0a58a9feac02|6d9b4576-b1ac-11ef-845d-0a58a9feac02
2024-12-03 04:10:00,LD,OK,
2024-12-03 04:12:00,LC,PB,bb870fee-b11c-11ef-b233-0a58a9feac02|556f27cc-b127-11ef-b233-0a58a9feac02|8bfdd692-b124-11ef-b233-0a58a9feac02|6d9b4576-b1ac-11ef-845d-0a58a9feac02
2024-12-03 04:12:00,LD,OK,
2024-12-03 04:14:00,LC,PB,bb870fee-b11c-11ef-b233-0a58a9feac02|556f27cc-b127-11ef-b233-0a58a9feac02|8bfdd692-b124-11ef-b233-0a58a9feac02|6d9b4576-b1ac-11ef-845d-0a58a9feac02
2024-12-03 04:14:00,LD,OK,
2024-12-03 04:16:00,LC,PB,bb870fee-b11c-11ef-b233-0a58a9feac02|556f27cc-b127-11ef-b233-0a58a9feac02|8bfdd692-b124-11ef-b233-0a58a9feac02|6d9b4576-b1ac-11ef-845d-0a58a9feac02
2024-12-03 04:16:00,LD,OK,
2024-12-03 04:18:00,LC,PB,bb870fee-b11c-11ef-b233-0a58a9feac02|556f27cc-b127-11ef-b233-0a58a9feac02|8bfdd692-b124-11ef-b233-0a58a9feac02|6d9b4576-b1ac-11ef-845d-0a58a9feac02
2024-12-03 04:18:00,LD,OK,
2024-12-03 04:20:00,LC,PB,bb870fee-b11c-11ef-b233-0a58a9feac02|556f27cc-b127-11ef-b233-0a58a9feac02|8bfdd692-b124-11ef-b233-0a58a9feac02|6d9b4576-b1ac-11ef-845d-0a58a9feac02
2024-12-03 04:20:00,LD,OK,
2024-12-03 04:20:00,T4,TX,ccc447be-abcb-11ef-a448-0a58a9feac02
2024-12-03 04:22:00,LC,PB,bb870fee-b11c-11ef-b233-0a58a9feac02|556f27cc-b127-11ef-b233-0a58a9feac02|8bfdd692-b124-11ef-b233-0a58a9feac02|6d9b4576-b1ac-11ef-845d-0a58a9feac02
2024-12-03 04:22:00,LD,OK,
2024-12-03 04:22:00,LJ,OK,
2024-12-03 04:22:00,T4,TX,ccc447be-abcb-11ef-a448-0a58a9feac02
2024-12-03 04:24:00,LC,PB,bb870fee-b11c-11ef-b233-0a58a9feac02|556f27cc-b127-11ef-b233-0a58a9feac02|8bfdd692-b124-11ef-b233-0a58a9feac02|6d9b4576-b1ac-11ef-845d-0a58a9feac02
2024-12-03 04:24:00,LD,OK,
2024-12-03 04:24:00,LJ,OK,
2024-12-03 04:24:00,T4,TX,ccc447be-abcb-11ef-a448-0a58a9feac02
2024-12-03 04:26:00,LC,PB,bb870fee-b11c-11ef-b233-0a58a9feac02|556f27cc-b127-11ef-b233-0a58a9feac02|8bfdd692-b124-11ef-b233-0a58a9feac02|6d9b4576-b1ac-11ef-845d-0a58a9feac02
2024-12-03 04:26:00,LD,OK,
2024-12-03 04:26:00,LJ,OK,
2024-12-03 04:26:00,T4,TX,ccc447be-abcb-11ef-a448-0a58a9feac02
2024-12-03 04:28:00,LC,PB,bb870fee-b11c-11ef-b233-0a58a9feac02|556f27cc-b127-11ef-b233-0a58a9feac02|8bfdd692-b124-11ef-b233-0a58a9feac02|6d9b4576-b1ac-11ef-845d-0a58a9feac02
2024-12-03 04:28:00,LD,OK,
2024-12-03 04:28:00,LJ,OK,
2024-12-03 04:28:00,T4,TX,ccc447be-abcb-11ef-a448-0a58a9feac02
2024-12-03 04:30:00,LC,PB,bb870fee-b11c-11ef-b233-0a58a9feac02|556f27cc-b127-11ef-b233-0a58a9feac02|8bfdd692-b124-11ef-b233-0a58a9feac02|6d9b4576-b1ac-11ef-845d-0a58a9feac02
2024-12-03 04:30:00,LD,OK,
2024-12-03 04:30:00,LJ,OK,
2024-12-03 04:30:00,T4,TX,ccc447be-abcb-11ef-a448-0a58a9feac02
2024-12-03 04:32:00,LC,PB,bb870fee-b11c-11ef-b233-0a58a9feac02|556f27cc-b127-11ef-b233-0a58a9feac02|8bfdd692-b124-11ef-b233-0a58a9feac02|6d9b4576-b1ac-11ef-845d-0a58a9feac02
2024-12-03 04:32:00,LD,OK,
2024-12-03 04:32:00,LJ,OK,
2024-12-03 04:32:00,T4,TX,ccc447be-abcb-11ef-a448-0a58a9feac02
2024-12-03 04:34:00,LC,PB,bb870fee-b11c-11ef-b233-0a58a9feac02|556f27cc-b127-11ef-b233-0a58a9feac02|8bfdd692-b124-11ef-b233-0a58a9feac02|6d9b4576-b1ac-11ef-845d-0a58a9feac02
2024-12-03 04:34:00,LD,OK,
2024-12-03 04:34:00,LJ,OK,
2024-12-03 04:34:00,T4,TX,ccc447be-abcb-11ef-a448-0a58a9feac02
2024-12-03 04:36:00,LC,PB,bb870fee-b11c-11ef-b233-0a58a9feac02|556f27cc-b127-11ef-b233-0a58a9feac02|8bfdd692-b124-11ef-b233-0a58a9feac02|6d9b4576-b1ac-11ef-845d-0a58a9feac02
2024-12-03 04:36:00,LD,OK,
2024-12-03 04:36:00,LH,OK,
2024-12-03 04:36:00,LJ,OK,
2024-12-03 04:36:00,T4,TX,ccc447be-abcb-11ef-a448-0a58a9feac02
2024-12-03 04:38:00,LC,PB,bb870fee-b11c-11ef-b233-0a58a9feac02|556f27cc-b127-11ef-b233-0a58a9feac02|8bfdd692-b124-11ef-b233-0a58a9feac02|6d9b4576-b1ac-11ef-845d-0a58a9feac02
2024-12-03 04:38:00,LD,OK,
2024-12-03 04:38:00,LH,OK,
2024-12-03 04:38:00,LJ,OK,
2024-12-03 04:38:00,LN,OK,
2024-12-03 04:38:00,T4,TX,ccc447be-abcb-11ef-a448-0a58a9feac02
2024-12-03 04:38:00,T12,OK,
2024-12-03 04:40:00,LC,PB,bb870fee-b11c-11ef-b233-0a58a9feac02|556f27cc-b127-11ef-b233-0a58a9feac02|6d9b4576-b1ac-11ef-845d-0a58a9feac02
2024-12-03 04:40:00,LD,OK,
2024-12-03 04:40:00,LH,OK,
2024-12-03 04:40:00,LJ,OK,
2024-12-03 04:40:00,LN,OK,
2024-12-03 04:40:00,T3B,OK,
2024-12-03 04:40:00,T4,TX,ccc447be-abcb-11ef-a448-0a58a9feac02
2024-12-03 04:40:00,T12,OK,
2024-12-03 04:42:00,LA,PB,1b7691c6-b12d-11ef-ab9b-0a58a9feac02
2024-12-03 04:42:00,LC,PB,bb870fee-b11c-11ef-b233-0a58a9feac02|556f27cc-b127-11ef-b233-0a58a9feac02|6d9b4576-b1ac-11ef-845d-0a58a9feac02
2024-12-03 04:42:00,LD,OK,
2024-12-03 04:42:00,LH,OK,
2024-12-03 04:42:00,LJ,OK,
2024-12-03 04:42:00,LN,OK,
2024-12-03 04:42:00,T3B,OK,
2024-12-03 04:42:00,T4,TX,ccc447be-abcb-11ef-a448-0a58a9feac02
2024-12-03 04:42:00,T12,OK,
2024-12-03 04:44:00,LA,PB,1b7691c6-b12d-11ef-ab9b-0a58a9feac02
2024-12-03 04:44:00,LC,PB,bb870fee-b11c-11ef-b233-0a58a9feac02|556f27cc-b127-11ef-b233-0a58a9feac02|6d9b4576-b1ac-11ef-845d-0a58a9feac02
2024-12-03 04:44:00,LD,OK,
2024-12-03 04:44:00,LH,OK,
2024-12-03 04:44:00,LJ,OK,
2024-12-03 04:44:00,LN,OK,
2024-12-03 04:44:00,T3B,OK,
2024-12-03 04:44:00,T4,TX,ccc447be-abcb-11ef-a448-0a58a9feac02
2024-12-03 04:44:00,T12,OK,
2024-12-03 04:46:00,LA,PB,1b7691c6-b12d-11ef-ab9b-0a58a9feac02
2024-12-03 04:46:00,LC,PB,bb870fee-b11c-11ef-b233-0a58a9feac02|556f27cc-b127-11ef-b233-0a58a9feac02|6d9b4576-b1ac-11ef-845d-0a58a9feac02
2024-12-03 04:46:00,LD,OK,
2024-12-03 04:46:00,LH,OK,
2024-12-03 04:46:00,LJ,OK,
2024-12-03 04:46:00,LN,OK,
2024-12-03 04:46:00,T3B,OK,
2024-12-03 04:46:00,T4,TX,ccc447be-abcb-11ef-a448-0a58a9feac02
2024-12-03 04:46:00,T12,OK,
2024-12-03 04:48:00,LA,PB,1b7691c6-b12d-11ef-ab9b-0a58a9feac02
2024-12-03 04:48:00,LB,OK,
2024-12-03 04:48:00,LC,PB,bb870fee-b11c-11ef-b233-0a58a9feac02|556f27cc-b127-11ef-b233-0a58a9feac02|6d9b4576-b1ac-11ef-845d-0a58a9feac02
2024-12-03 04:48:00,LD,OK,
2024-12-03 04:48:00,LH,OK,
2024-12-03 04:48:00,LJ,OK,
2024-12-03 04:48:00,LN,OK,
2024-12-03 04:48:00,T3B,OK,
2024-12-03 04:48:00,T4,TX,ccc447be-abcb-11ef-a448-0a58a9feac02
2024-12-03 04:48:00,T12,OK,
2024-12-03 04:50:00,LA,PB,1b7691c6-b12d-11ef-ab9b-0a58a9feac02
2024-12-03 04:50:00,LB,OK,
2024-12-03 04:50:00,LC,PB,bb870fee-b11c-11ef-b233-0a58a9feac02|556f27cc-b127-11ef-b233-0a58a9feac02|6d9b4576-b1ac-11ef-845d-0a58a9feac02
2024-12-03 04:50:00,LD,OK,
2024-12-03 04:50:00,LH,OK,
2024-12-03 04:50:00,LJ,OK,
2024-12-03 04:50:00,LL,OK,
2024-12-03 04:50:00,LN,OK,
2024-12-03 04:50:00,LR,TX,d8be48ce-ae93-11ef-b233-0a58a9feac02
2024-12-03 04:50:00,T3B,OK,
2024-12-03 04:50:00,T4,TX,ccc447be-abcb-11ef-a448-0a58a9feac02
2024-12-03 04:50:00,T12,OK,
2024-12-03 04:52:00,LA,PB,1b7691c6-b12d-11ef-ab9b-0a58a9feac02
2024-12-03 04:52:00,LB,OK,
2024-12-03 04:52:00,LC,PB,bb870fee-b11c-11ef-b233-0a58a9feac02|556f27cc-b127-11ef-b233-0a58a9feac02|6d9b4576-b1ac-11ef-845d-0a58a9feac02
2024-12-03 04:52:00,LD,OK,
2024-12-03 04:52:00,LH,OK,
2024-12-03 04:52:00,LJ,OK,
2024-12-03 04:52:00,LL,OK,
2024-12-03 04:52:00,LN,OK,
2024-12-03 04:52:00,LP,OK,
2024-12-03 04:52:00,LR,TX,d8be48ce-ae93-11ef-b233-0a58a9feac02
2024-12-03 04:52:00,T1,TX,1ae73d80-7e0d-11ef-a193-0a58a9feac02
2024-12-03 04:52:00,T3B,OK,
2024-12-03 04:52:00,T4,TX,ccc447be-abcb-11ef-a448-0a58a9feac02
2024-12-03 04:52:00,T6,OK,
2024-12-03 04:52:00,T12,OK,
2024-12-03 04:54:00,LA,PB,1b7691c6-b12d-11ef-ab9b-0a58a9feac02
2024-12-03 04:54:00,LB,OK,
2024-12-03 04:54:00,LC,PB,bb870fee-b11c-11ef-b233-0a58a9feac02|556f27cc-b127-11ef-b233-0a58a9feac02|6d9b4576-b1ac-11ef-845d-0a58a9feac02
2024-12-03 04:54:00,LD,OK,
2024-12-03 04:54:00,LE,PB,087a0e78-b15e-11ef-b233-0a58a9feac02
2024-12-03 04:54:00,LH,OK,
2024-12-03 04:54:00,LJ,OK,
2024-12-03 04:54:00,LL,OK,
2024-12-03 04:54:00,LN,OK,
2024-12-03 04:54:00,LP,OK,
2024-12-03 04:54:00,LR,TX,d8be48ce-ae93-11ef-b233-0a58a9feac02
2024-12-03 04:54:00,T1,TX,1ae73d80-7e0d-11ef-a193-0a58a9feac02
2024-12-03 04:54:00,T3B,OK,
2024-12-03 04:54:00,T4,TX,ccc447be-abcb-11ef-a448-0a58a9feac02
2024-12-03 04:54:00,T6,OK,
2024-12-03 04:54:00,T11,OK,
2024-12-03 04:54:00,T12,OK,
2024-12-03 04:56:00,LA,PB,1b7691c6-b12d-11ef-ab9b-0a58a9feac02
2024-12-03 04:56:00,LB,OK,
2024-12-03 04:56:00,LC,PB,bb870fee-b11c-11ef-b233-0a58a9feac02|556f27cc-b127-11ef-b233-0a58a9feac02|6d9b4576-b1ac-11ef-845d-0a58a9feac02
2024-12-03 04:56:00,LD,OK,
2024-12-03 04:56:00,LE,PB,087a0e78-b15e-11ef-b233-0a58a9feac02
2024-12-03 04:56:00,LH,OK,
2024-12-03 04:56:00,LJ,OK,
2024-12-03 04:56:00,LL,OK,
2024-12-03 04:56:00,LN,OK,
2024-12-03 04:56:00,LP,OK,
2024-12-03 04:56:00,LR,TX,d8be48ce-ae93-11ef-b233-0a58a9feac02
2024-12-03 04:56:00,T1,TX,1ae73d80-7e0d-11ef-a193-0a58a9feac02
2024-12-03 04:56:00,T3B,OK,
2024-12-03 04:56:00,T4,TX,ccc447be-abcb-11ef-a448-0a58a9feac02
2024-12-03 04:56:00,T6,OK,
2024-12-03 04:56:00,T11,OK,
2024-12-03 04:56:00,T12,OK,
2024-12-03 04:58:00,LA,PB,1b7691c6-b12d-11ef-ab9b-0a58a9feac02
2024-12-03 04:58:00,LB,OK,
2024-12-03 04:58:00,LC,PB,bb870fee-b11c-11ef-b233-0a58a9feac02|556f27cc-b127-11ef-b233-0a58a9feac02|6d9b4576-b1ac-11ef-845d-0a58a9feac02
2024-12-03 04:58:00,LD,OK,
2024-12-03 04:58:00,LE,PB,087a0e78-b15e-11ef-b233-0a58a9feac02
2024-12-03 04:58:00,LH,OK,
2024-12-03 04:58:00,LJ,OK,
2024-12-03 04:58:00,LL,OK,
2024-12-03 04:58:00,LN,OK,
2024-12-03 04:58:00,LP,OK,
2024-12-03 04:58:00,LR,TX,d8be48ce-ae93-11ef-b233-0a58a9feac02
2024-12-03 04:58:00,T1,TX,1ae73d80-7e0d-11ef-a193-0a58a9feac02
2024-12-03 04:58:00,T3B,OK,
2024-12-03 04:58:00,T4,TX,ccc447be-abcb-11ef-a448-0a58a9feac02
2024-12-03 04:58:00,T6,OK,
2024-12-03 04:58:00,T11,OK,
2024-12-03 04:58:00,T12,OK,
2024-12-03 05:00:00,LA,PB,1b7691c6-b12d-11ef-ab9b-0a58a9feac02
2024-12-03 05:00:00,LB,OK,
2024-12-03 05:00:00,LC,PB,bb870fee-b11c-11ef-b233-0a58a9feac02|556f27cc-b127-11ef-b233-0a58a9feac02|6d9b4576-b1ac-11ef-845d-0a58a9feac02
2024-12-03 05:00:00,LD,OK,
2024-12-03 05:00:00,LE,PB,087a0e78-b15e-11ef-b233-0a58a9feac02
2024-12-03 05:00:00,LH,OK,
2024-12-03 05:00:00,LJ,OK,
2024-12-03 05:00:00,LL,OK,
2024-12-03 05:00:00,LN,OK,
2024-12-03 05:00:00,LP,OK,
2024-12-03 05:00:00,LR,PB,d8be48ce-ae93-11ef-b233-0a58a9feac02|6dbcd61c-b12c-11ef-b233-0a58a9feac02
2024-12-03 05:00:00,T1,TX,1ae73d80-7e0d-11ef-a193-0a58a9feac02
2024-12-03 05:00:00,T3B,OK,
2024-12-03 05:00:00,T4,TX,ccc447be-abcb-11ef-a448-0a58a9feac02
2024-12-03 05:00:00,T6,OK,
2024-12-03 05:00:00,T9,OK,
2024-12-03 05:00:00,T11,OK,
2024-12-03 05:00:00,T12,OK,
2024-12-03 05:02:00,LA,PB,1b7691c6-b12d-11ef-ab9b-0a58a9feac02
2024-12-03 05:02:00,LB,OK,
2024-12-03 05:02:00,LC,PB,bb870fee-b11c-11ef-b233-0a58a9feac02|556f27cc-b127-11ef-b233-0a58a9feac02|6d9b4576-b1ac-11ef-845d-0a58a9feac02
2024-12-03 05:02:00,LD,OK,
2024-12-03 05:02:00,LE,PB,087a0e78-b15e-11ef-b233-0a58a9feac02
2024-12-03 05:02:00,LH,OK,
2024-12-03 05:02:00,LJ,OK,
2024-12-03 05:02:00,LL,OK,
2024-12-03 05:02:00,LN,OK,
2024-12-03 05:02:00,LP,OK,
2024-12-03 05:02:00,LR,PB,d8be48ce-ae93-11ef-b233-0a58a9feac02|6dbcd61c-b12c-11ef-b233-0a58a9feac02
2024-12-03 05:02:00,LU,OK,
2024-12-03 05:02:00,T1,TX,1ae73d80-7e0d-11ef-a193-0a58a9feac02
2024-12-03 05:02:00,T3B,OK,
2024-12-03 05:02:00,T4,OK,
2024-12-03 05:02:00,T6,OK,
2024-12-03 05:02:00,T9,OK,
2024-12-03 05:02:00,T11,OK,
2024-12-03 05:02:00,T12,OK,
2024-12-03 05:04:00,LA,PB,1b7691c6-b12d-11ef-ab9b-0a58a9feac02
2024-12-03 05:04:00,LB,OK,
2024-12-03 05:04:00,LC,PB,bb870fee-b11c-11ef-b233-0a58a9feac02|556f27cc-b127-11ef-b233-0a58a9feac02|6d9b4576-b1ac-11ef-845d-0a58a9feac02
2024-12-03 05:04:00,LD,OK,
2024-12-03 05:04:00,LE,PB,087a0e78-b15e-11ef-b233-0a58a9feac02
2024-12-03 05:04:00,LH,OK,
2024-12-03 05:04:00,LJ,OK,
2024-12-03 05:04:00,LL,OK,
2024-12-03 05:04:00,LN,OK,
2024-12-03 05:04:00,LP,OK,
2024-12-03 05:04:00,LR,PB,d8be48ce-ae93-11ef-b233-0a58a9feac02|6dbcd61c-b12c-11ef-b233-0a58a9feac02
2024-12-03 05:04:00,LU,OK,
2024-12-03 05:04:00,T1,TX,1ae73d80-7e0d-11ef-a193-0a58a9feac02
2024-12-03 05:04:00,T2,OK,
2024-12-03 05:04:00,T3B,OK,
2024-12-03 05:04:00,T4,OK,
2024-12-03 05:04:00,T6,OK,
2024-12-03 05:04:00,T9,OK,
2024-12-03 05:04:00,T11,OK,
2024-12-03 05:04:00,T12,OK,
2024-12-03 05:06:00,LA,PB,1b7691c6-b12d-11ef-ab9b-0a58a9feac02
2024-12-03 05:06:00,LB,OK,
2024-12-03 05:06:00,LC,PB,bb870fee-b11c-11ef-b233-0a58a9feac02|556f27cc-b127-11ef-b233-0a58a9feac02|6d9b4576-b1ac-11ef-845d-0a58a9feac02
2024-12-03 05:06:00,LD,OK,
2024-12-03 05:06:00,LE,PB,087a0e78-b15e-11ef-b233-0a58a9feac02
2024-12-03 05:06:00,LH,OK,
2024-12-03 05:06:00,LJ,PB,7545ba46-b12e-11ef-ab9b-0a58a9feac02
2024-12-03 05:06:00,LL,OK,
2024-12-03 05:06:00,LN,OK,
2024-12-03 05:06:00,LP,OK,
2024-12-03 05:06:00,LR,PB,d8be48ce-ae93-11ef-b233-0a58a9feac02|6dbcd61c-b12c-11ef-b233-0a58a9feac02
2024-12-03 05:06:00,LU,OK,
2024-12-03 05:06:00,T1,TX,1ae73d80-7e0d-11ef-a193-0a58a9feac02
2024-12-03 05:06:00,T2,OK,
2024-12-03 05:06:00,T3B,OK,
2024-12-03 05:06:00,T4,OK,
2024-12-03 05:06:00,T6,OK,
2024-12-03 05:06:00,T9,OK,
2024-12-03 05:06:00,T11,OK,
2024-12-03 05:06:00,T12,OK,
2024-12-03 05:08:00,LA,PB,1b8fb372-b12d-11ef-ab9b-0a58a9feac02
2024-12-03 05:08:00,LB,OK,
2024-12-03 05:08:00,LC,PB,bb870fee-b11c-11ef-b233-0a58a9feac02|556f27cc-b127-11ef-b233-0a58a9feac02|6d9b4576-b1ac-11ef-845d-0a58a9feac02
2024-12-03 05:08:00,LD,OK,
2024-12-03 05:08:00,LE,PB,087a0e78-b15e-11ef-b233-0a58a9feac02
2024-12-03 05:08:00,LH,OK,
2024-12-03 05:08:00,LJ,PB,7545ba46-b12e-11ef-ab9b-0a58a9feac02
2024-12-03 05:08:00,LK,OK,
2024-12-03 05:08:00,LL,OK,
2024-12-03 05:08:00,LN,OK,
2024-12-03 05:08:00,LP,OK,
